Dataset,Solver,WarmStart,C,Rho,Method,Seed,Objective,Accuracy,AUC,F1,ScreeningRate,Time,ScreenTime,Iterations,Status
phishing,CVXOPT,True,0.1,0.0,Screening,4,102.59999945,0.93894166,0.9869755,0.94428395,0.84169611,2.11918306,0.01391935,7075,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Baseline,4,112.46639237,0.93984622,0.9866116,0.94524496,0.0,6.89240861,0.0,4500,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Screening,4,112.46638952,0.93984622,0.98661409,0.94524496,0.82812721,1.56288671,0.013726,5300,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Baseline,5,11.14368014,0.94301221,0.98545317,0.94931617,0.0,24.69629049,0.0,15600,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Screening,5,11.14368007,0.94301221,0.985454,0.94931617,0.8214841,1.42880225,0.0139513,4625,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Baseline,5,11.98694123,0.9434645,0.98517963,0.94985961,0.0,3.07620621,0.0,1175,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Screening,5,11.98694098,0.9434645,0.98517963,0.94985961,0.80508834,1.54952312,0.01414967,4600,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Baseline,5,51.24474405,0.94301221,0.98598452,0.94923449,0.0,6.89013481,0.0,4200,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Screening,5,51.24474303,0.94301221,0.98598452,0.94923449,0.83519435,1.42855263,0.01456881,5125,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Baseline,5,55.71746572,0.9434645,0.98557088,0.94977903,0.0,25.80500078,0.0,14150,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Screening,5,55.71746459,0.9434645,0.98557254,0.94977903,0.82515901,1.14772892,0.01449251,3325,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Baseline,5,100.98616645,0.94572592,0.98607238,0.95121951,0.0,9.90529823,0.0,6350,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Screening,5,100.98616211,0.94572592,0.98607653,0.95121951,0.83689046,1.58875155,0.01425338,6025,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Baseline,5,110.11726206,0.94165536,0.98579884,0.94779442,0.0,17.96071625,0.0,11500,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Screening,5,110.11726249,0.94165536,0.98579967,0.94779442,0.83010601,1.27659774,0.01401711,4050,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Baseline,6,11.15254337,0.94210764,0.98561854,0.94859438,0.0,3.75237989,0.0,1675,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Screening,6,11.15254322,0.94210764,0.98561937,0.94859438,0.81427562,1.39007926,0.01458049,4350,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Baseline,6,12.00110633,0.93939394,0.98525548,0.94517185,0.0,3.25750828,0.0,2175,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Screening,6,12.00110615,0.93939394,0.98525216,0.94517185,0.80240283,2.06132865,0.01934505,3525,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Baseline,6,51.26988419,0.94391678,0.98613579,0.94963444,0.0,5.04583263,0.0,3600,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Screening,6,51.26988399,0.94391678,0.98613662,0.94963444,0.83971731,1.36029029,0.01366568,4925,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Baseline,6,55.76796279,0.94391678,0.98568983,0.94963444,0.0,11.00377393,0.0,6550,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Screening,6,55.76796052,0.94391678,0.98568983,0.94963444,0.82628975,1.17500424,0.01358962,3575,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Baseline,6,101.00358979,0.94391678,0.98616232,0.94955248,0.0,9.60145187,0.0,6650,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Screening,6,101.0035882,0.94391678,0.98616232,0.94955248,0.84254417,2.45050812,0.02255201,6150,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Baseline,6,110.2140476,0.9434645,0.98591364,0.94916633,0.0,11.37597084,0.0,7625,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Screening,6,110.2140448,0.9434645,0.98591364,0.94916633,0.82925795,1.5113914,0.02234459,3025,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Baseline,7,11.31574307,0.93894166,0.98846922,0.94610778,0.0,3.2847538,0.0,2275,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Screening,7,11.31574307,0.93894166,0.98846839,0.94610778,0.81526502,1.66348386,0.01395631,5625,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Baseline,7,12.17794459,0.93848937,0.9883109,0.94590294,0.0,3.60869908,0.0,1400,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Screening,7,12.17794477,0.93848937,0.98830924,0.94590294,0.80084806,0.94612074,0.01434708,2050,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Baseline,7,51.9964431,0.94120308,0.98896824,0.94849445,0.0,20.06227803,0.0,13150,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Screening,7,51.99644243,0.94165536,0.98897404,0.94858509,0.83420495,2.7198,0.03629303,6350,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Baseline,7,56.64827547,0.94165536,0.98874857,0.94862605,0.0,5.59428453,0.0,3950,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Screening,7,56.64827479,0.94165536,0.98874443,0.94862605,0.82501767,1.09081912,0.01410675,2925,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Baseline,7,102.45232286,0.94075079,0.98903455,0.94803649,0.0,7.10443115,0.0,5125,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Screening,7,102.45231663,0.94075079,0.98904035,0.94803649,0.83759717,2.16526055,0.01439762,6775,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Baseline,7,111.93245682,0.94120308,0.98872868,0.9484127,0.0,10.18785048,0.0,6950,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Screening,7,111.93244923,0.94120308,0.98873365,0.9484127,0.82204947,1.90485048,0.04357243,3500,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Baseline,8,11.25103204,0.93668024,0.98472662,0.94229184,0.0,2.47665143,0.0,1675,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Screening,8,11.25103173,0.93668024,0.98472662,0.94229184,0.81272085,1.56659031,0.01406813,5250,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Baseline,8,12.1187288,0.93306196,0.98457078,0.94046661,0.0,3.00232148,0.0,1500,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Screening,8,12.11872864,0.93306196,0.98456747,0.94046661,0.80381625,1.47621775,0.01775122,3675,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Baseline,8,51.5531413,0.93441882,0.98503001,0.94150867,0.0,4.01748705,0.0,2800,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Screening,8,51.55314018,0.93441882,0.98502752,0.94150867,0.83971731,1.84750056,0.01372671,6350,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Baseline,8,56.20799308,0.93260968,0.98484516,0.94028056,0.0,8.72244906,0.0,6225,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Screening,8,56.20799277,0.93260968,0.98484433,0.94028056,0.82600707,2.23459697,0.01718616,4575,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Baseline,8,101.45381301,0.93668024,0.9851502,0.94238683,0.0,17.71824074,0.0,11450,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Screening,8,101.45381309,0.93668024,0.98514854,0.94238683,0.84070671,1.43743515,0.01429653,5500,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Baseline,8,111.0269477,0.93215739,0.98488577,0.93985565,0.0,21.47079921,0.0,12825,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Screening,8,111.02695008,0.93215739,0.9848866,0.93985565,0.82614841,1.16383839,0.01984739,3400,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Baseline,9,11.00250209,0.93260968,0.98160074,0.94094332,0.0,3.54890895,0.0,2500,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Screening,9,11.00250171,0.93260968,0.98160157,0.94094332,0.81710247,1.79416156,0.01366377,4025,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Baseline,9,11.85060291,0.93351425,0.98156095,0.94145759,0.0,2.89084125,0.0,1675,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Screening,9,11.85081217,0.93351425,0.98154935,0.94145759,0.80367491,0.44504189,0.01410174,475,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Baseline,9,50.36776474,0.93532338,0.98235589,0.94332144,0.0,15.53320527,0.0,9850,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Screening,9,50.36776197,0.93532338,0.9823476,0.94332144,0.84353357,1.36623502,0.01400495,5125,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Baseline,9,54.93167449,0.92672999,0.98202432,0.93657009,0.0,6.01736498,0.0,3550,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Screening,9,54.93167439,0.92672999,0.98202432,0.93657009,0.83349823,0.92293286,0.02491212,2475,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Baseline,9,99.09090573,0.93260968,0.98253577,0.94112999,0.0,7.32088733,0.0,3725,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Screening,9,99.09090179,0.93260968,0.9825366,0.94112999,0.84636042,1.10743546,0.01320553,3850,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Baseline,9,108.48429192,0.92899141,0.98218845,0.93840722,0.0,25.36316752,0.0,15375,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Screening,9,108.48429303,0.92899141,0.98219011,0.93840722,0.83491166,1.48763752,0.01336408,5300,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Baseline,10,11.52998702,0.93984622,0.98947471,0.9477817,0.0,5.68280959,0.0,3700,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Screening,10,11.53026894,0.93984622,0.9894573,0.9477817,0.80946996,0.66731644,0.03363109,400,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Baseline,10,12.42123318,0.94798734,0.98932384,0.95394473,0.0,5.38133788,0.0,3700,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Screening,10,12.42123316,0.94798734,0.98932633,0.95394473,0.80056537,1.4062109,0.01870775,3925,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Baseline,10,52.92062443,0.94165536,0.98947554,0.94911243,0.0,9.48214746,0.0,6100,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Screening,10,52.92062583,0.94165536,0.98947554,0.94911243,0.83660777,1.65123725,0.01756811,4575,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Baseline,10,57.71991856,0.9375848,0.98934125,0.94592476,0.0,5.04118919,0.0,3150,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Screening,10,57.71991826,0.9375848,0.98934125,0.94592476,0.82077739,1.23601246,0.01899028,3600,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Baseline,10,104.15855048,0.94120308,0.98947305,0.94865719,0.0,31.45660281,0.0,20000,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Screening,10,104.15853035,0.94120308,0.98947388,0.94865719,0.57568905,8.46502066,0.05329752,12275,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Baseline,10,114.0591348,0.93894166,0.98927743,0.94699647,0.0,22.63148689,0.0,13350,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Screening,10,114.05913346,0.93894166,0.98927743,0.94699647,0.82388693,1.6124146,0.01407933,5425,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Baseline,11,11.17218406,0.93441882,0.98478796,0.9413193,0.0,6.90826797,0.0,4300,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Screening,11,11.17218413,0.93441882,0.98478547,0.9413193,0.81724382,1.31795645,0.01396775,4225,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Baseline,11,12.04820261,0.93306196,0.98467937,0.93993506,0.0,2.99656057,0.0,2000,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Screening,11,12.04820224,0.93306196,0.98467771,0.93993506,0.80325088,1.11480522,0.01378369,2700,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Baseline,11,51.02907016,0.93622795,0.9843047,0.94275274,0.0,13.82790709,0.0,8950,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Screening,11,51.02907033,0.93622795,0.98430221,0.94275274,0.84070671,2.070925,0.03431821,4625,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Baseline,11,55.75923373,0.93215739,0.98441411,0.93897478,0.0,14.42919183,0.0,8700,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Screening,11,55.75922999,0.93215739,0.98441411,0.93897478,0.82501767,1.18197083,0.01400018,3575,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Baseline,11,100.35663309,0.93668024,0.98446219,0.94308943,0.0,23.08372426,0.0,14025,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Screening,11,100.35662991,0.93668024,0.98446468,0.94308943,0.8390106,1.20928288,0.01422167,4150,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Baseline,11,110.04971815,0.93577567,0.98439505,0.94237013,0.0,19.58206892,0.0,12425,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Screening,11,110.04972248,0.93577567,0.98439505,0.94237013,0.83151943,2.39889169,0.02266622,5175,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Baseline,12,11.35406247,0.93848937,0.98510254,0.94502829,0.0,4.56207895,0.0,3225,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Screening,12,11.3540624,0.93848937,0.98510668,0.94502829,0.81837456,1.42851233,0.01471972,4550,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Baseline,12,12.23145831,0.94255993,0.98491852,0.94905736,0.0,4.16590786,0.0,1625,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Screening,12,12.23145826,0.94255993,0.98491769,0.94905736,0.79929329,1.29804301,0.01470017,3400,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Baseline,12,52.05752429,0.94210764,0.98543742,0.94784026,0.0,10.79787111,0.0,6200,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Screening,12,52.0575227,0.94210764,0.98543825,0.94784026,0.83689046,1.48977566,0.01370502,5500,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Baseline,12,56.7836331,0.93894166,0.98512077,0.9446948,0.0,32.17109656,0.0,20000,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Screening,12,56.78461702,0.93939394,0.98510585,0.94512695,0.61130742,1.47601151,0.05742908,400,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Baseline,12,102.45963304,0.93803709,0.98561896,0.94495781,0.0,23.50812721,0.0,15100,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Screening,12,102.45963562,0.93803709,0.98561481,0.94495781,0.84127208,1.53346324,0.01396585,5250,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Baseline,12,112.18763112,0.93939394,0.98523682,0.9463141,0.0,12.0543108,0.0,7975,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Screening,12,112.18762817,0.93939394,0.98523102,0.9463141,0.82685512,2.38104081,0.03404498,5425,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Baseline,13,11.21622522,0.94075079,0.98673345,0.94753704,0.0,4.43927169,0.0,3100,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Screening,13,11.216225,0.94075079,0.98673345,0.94753704,0.81526502,1.58347654,0.01382041,5275,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Baseline,13,12.07137222,0.93984622,0.98655855,0.94669339,0.0,5.6099031,0.0,3125,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Screening,13,12.07137191,0.93984622,0.98655855,0.94669339,0.80466431,1.73248386,0.01440001,5375,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Baseline,13,51.5083937,0.9434645,0.98706005,0.94965767,0.0,10.08998728,0.0,5625,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Screening,13,51.50839506,0.9434645,0.98705424,0.94965767,0.83872792,1.31330299,0.01392865,4625,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Baseline,13,56.08809872,0.93984622,0.98672516,0.94604462,0.0,9.57968903,0.0,5200,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Screening,13,56.08809837,0.93984622,0.98672682,0.94604462,0.82388693,1.09476471,0.0142715,3050,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Baseline,13,101.46223394,0.94255993,0.98698296,0.94876967,0.0,29.76190233,0.0,18650,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Screening,13,101.46223454,0.94255993,0.98698379,0.94876967,0.8419788,2.45519519,0.03714776,5775,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Baseline,13,110.83502566,0.94301221,0.98684536,0.94919355,0.0,12.87625146,0.0,8125,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Screening,13,110.83502722,0.94301221,0.98684701,0.94919355,0.82855124,1.53136849,0.01440072,5175,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Baseline,14,11.41826233,0.94029851,0.9866576,0.94590164,0.0,12.54346633,0.0,7550,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Screening,14,11.41826213,0.94029851,0.9866576,0.94590164,0.81865724,1.49265814,0.0140028,4950,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Baseline,14,12.29092744,0.93848937,0.98672475,0.94407895,0.0,3.39346457,0.0,2300,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Screening,14,12.29117252,0.93848937,0.98671314,0.94407895,0.79830389,0.62940311,0.02109456,375,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Baseline,14,52.51364138,0.9375848,0.98630614,0.94344262,0.0,31.5273304,0.0,20000,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Screening,14,52.51493821,0.93622795,0.98628376,0.94228408,0.60579505,0.95235038,0.02063489,400,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Baseline,14,57.17241923,0.93939394,0.98660704,0.94508197,0.0,9.53378153,0.0,5175,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Screening,14,57.17241919,0.93939394,0.98660704,0.94508197,0.8254417,1.11947441,0.01396322,3175,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Baseline,14,103.45990113,0.93622795,0.98621744,0.94237842,0.0,23.78958678,0.0,14625,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Screening,14,103.45990182,0.93622795,0.98621661,0.94237842,0.83787986,1.56462836,0.01413298,5950,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Baseline,14,113.02263009,0.93803709,0.98658715,0.94341181,0.0,20.79202151,0.0,13250,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Screening,14,113.02263306,0.93803709,0.98658963,0.94341181,0.82699647,1.62321734,0.01958323,2900,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Baseline,15,11.25882321,0.94165536,0.98713424,0.94866693,0.0,2.68187714,0.0,1800,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Screening,15,11.25882288,0.94165536,0.98713424,0.94866693,0.81469965,1.52347898,0.01433516,5000,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Baseline,15,12.13235541,0.94029851,0.98706378,0.94707298,0.0,3.34811234,0.0,1275,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Screening,15,12.13235526,0.94029851,0.98706461,0.94707298,0.80070671,1.29603004,0.01450849,3450,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Baseline,15,51.72144651,0.94075079,0.98717237,0.94770459,0.0,13.96719885,0.0,8425,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Screening,15,51.72144533,0.94075079,0.98716574,0.94770459,0.84014134,1.52347636,0.01445484,5600,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Baseline,15,56.27693438,0.93848937,0.98723785,0.94603175,0.0,13.10557556,0.0,7700,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Screening,15,56.27693595,0.93848937,0.98724117,0.94603175,0.82699647,1.37004781,0.01413417,3375,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Baseline,15,101.89520824,0.94029851,0.98722293,0.9472,0.0,19.23575115,0.0,11875,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Screening,15,101.89520569,0.94029851,0.98722293,0.9472,0.84155477,1.5107379,0.01376104,5800,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Baseline,15,111.23090682,0.94165536,0.9873224,0.94866693,0.0,17.46934366,0.0,10825,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Screening,15,111.23090236,0.94165536,0.98731743,0.94866693,0.82091873,1.93940139,0.02071714,3500,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Baseline,16,11.27546291,0.94029851,0.98582909,0.9472,0.0,2.3090601,0.0,1500,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Screening,16,11.27546242,0.94029851,0.98582868,0.9472,0.81045936,1.54115629,0.014503,4950,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Baseline,16,12.12433483,0.94029851,0.98581086,0.94711538,0.0,4.90800118,0.0,1975,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Screening,16,12.12433475,0.94029851,0.98582495,0.94711538,0.80084806,1.45295048,0.01537776,4150,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Baseline,16,51.94133838,0.94120308,0.98649721,0.94837172,0.0,23.62306333,0.0,14825,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Screening,16,51.94133863,0.94120308,0.98649804,0.94837172,0.835053,1.76520276,0.01417708,6800,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Baseline,16,56.45639721,0.94165536,0.98601477,0.94842063,0.0,13.04928303,0.0,7725,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Screening,16,56.45639764,0.94165536,0.98601394,0.94842063,0.82431095,1.12455654,0.01511312,3175,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Baseline,16,102.32246649,0.94029851,0.98657098,0.94698795,0.0,26.01779485,0.0,15925,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Screening,16,102.32246751,0.94029851,0.98657181,0.94698795,0.84438163,2.50865173,0.01425838,11225,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Baseline,16,111.62468047,0.94120308,0.98612087,0.94837172,0.0,19.8575151,0.0,11525,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Screening,16,111.6246814,0.94120308,0.98611922,0.94837172,0.82572438,1.30006075,0.01445484,4075,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Baseline,17,11.07327404,0.93260968,0.98529153,0.94037615,0.0,4.18623996,0.0,2875,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Screening,17,11.07327406,0.93260968,0.98529236,0.94037615,0.82219081,2.4847765,0.03577876,5175,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Baseline,17,11.91656479,0.92989597,0.98494504,0.93817312,0.0,2.23895836,0.0,1425,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Screening,17,11.91656497,0.92989597,0.98494504,0.93817312,0.80946996,1.10676074,0.01395941,2800,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Baseline,17,50.8990955,0.93215739,0.98526418,0.94042891,0.0,8.87430334,0.0,4825,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Screening,17,50.89909555,0.93215739,0.98528159,0.94042891,0.84127208,1.39006519,0.01373458,5175,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Baseline,17,55.3283252,0.93622795,0.98547224,0.94321385,0.0,21.90331769,0.0,12925,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Screening,17,55.32832791,0.93622795,0.98547141,0.94321385,0.82770318,1.11548758,0.01414442,3225,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Baseline,17,100.27553726,0.93170511,0.98524843,0.94048088,0.0,11.14991307,0.0,6425,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Screening,17,100.27553276,0.93170511,0.98524926,0.94048088,0.83985866,1.45859957,0.01357579,5550,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Baseline,17,109.35851541,0.93441882,0.98555845,0.94179045,0.0,13.10769701,0.0,7775,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Screening,17,109.35851221,0.93441882,0.98555762,0.94179045,0.82770318,1.0612576,0.01479411,2950,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Baseline,18,11.13284687,0.9375848,0.98533795,0.9446672,0.0,3.4436245,0.0,1525,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Screening,18,11.13284649,0.9375848,0.98533878,0.9446672,0.81512367,1.45805645,0.01414824,4650,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Baseline,18,11.99150619,0.93984622,0.98486132,0.94656489,0.0,2.76412988,0.0,1800,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Screening,18,11.99150634,0.93984622,0.98486132,0.94656489,0.80848057,2.37297487,0.01797223,4325,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Baseline,18,51.03944717,0.93894166,0.98537691,0.94487546,0.0,17.76069331,0.0,11250,SUCCESS
phishing,CVXOPT,True,0.05,0.0,Screening,18,51.03944714,0.93894166,0.98538189,0.94487546,0.83943463,1.34110928,0.01420665,4875,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Baseline,18,55.5677823,0.93848937,0.98524014,0.9456,0.0,13.06916213,0.0,7725,SUCCESS
phishing,CVXOPT,True,0.05,0.05,Screening,18,55.56778097,0.93848937,0.98524346,0.9456,0.8244523,1.19488192,0.01426744,3575,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Baseline,18,100.52209624,0.93713252,0.98559575,0.94342694,0.0,15.55777788,0.0,9650,SUCCESS
phishing,CVXOPT,True,0.1,0.0,Screening,18,100.52209114,0.93713252,0.98560818,0.94342694,0.84169611,1.61846161,0.01451063,6300,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Baseline,18,109.76440918,0.93668024,0.98524677,0.94299674,0.0,15.03682613,0.0,9150,SUCCESS
phishing,CVXOPT,True,0.1,0.05,Screening,18,109.76440562,0.93668024,0.98526418,0.94299674,0.82685512,1.0316,0.01425433,2825,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Baseline,19,10.48696445,0.9262777,0.98076808,0.9357002,0.0,12.75146294,0.0,7650,SUCCESS
phishing,CVXOPT,True,0.01,0.0,Screening,19,10.4869643,0.9262777,0.98076891,0.9357002,0.82869258,1.3174727,0.0136435,4400,SUCCESS
phishing,CVXOPT,True,0.01,0.05,Baseline,19,11.31102787,0.9262777,0.980565,0.93544554,0.0,4.55821514,0.0,1800,SUCCESS
